pl_hostname|pl_letter|pl_orbper|pl_tranmid|pl_trandur|st_teff|st_rad|st_mass|st_j|ra|dec|pl_rade|pl_radeerr1|pl_radeerr2|pl_ratdor|pl_rvamp|pl_masse|pl_masseerr1|pl_masseerr2|pl_ratror|pl_imppar|st_dist|st_disterr1|st_disterr2|pl_tranflag
HIP 12961|b|57.43500000||||||7.558|41.678692|-23.086611|||||24.710||||||23.80|0.86|-0.93|0
HIP 14810|c|147.73000000|||5485.00|1.00|0.99|7.202|47.809292|21.097359|||||50.010||||||52.88|3.77|-4.39|0
HIP 14810|d|952.00000000|||5485.00|1.00|0.99|7.202|47.809292|21.097359|||||12.030||||||52.88|3.77|-4.39|0
HIP 57050|b|41.39700000||||||7.608|175.435974|42.751972|||||||||||11.03|0.36|-0.38|0
HIP 57274|b|8.13520000|2455801.779000|0.1283333||||6.958|176.170685|30.959293|||||4.640||||||25.87|0.71|-0.75|0
HIP 57274|d|431.70000000||||||6.958|176.170685|30.959293|||||18.200||||||25.87|0.71|-0.75|0
Ross 458|c|||||||6.437|195.194092|12.375724|13.675|||||1997.59000|||||11.43|0.19|-0.20|0
HIP 63242|b|124.60000000|||4830.00||1.54|5.045|194.383163|-65.646461|||||287.500||||||149.25|13.94|-17.14|0
HIP 67851|c|2131.80000000|||4890.00|5.92|1.63|4.479|208.466919|-35.314362|||||69.000|||||||||0
HIP 70849|b|17337.50000000||||||7.639|217.327347|-46.463818|||||235.000||||||23.98|1.11|-1.22|0
HD 183263|c|3070.00000000|||5936.00||1.17|6.782|292.102386|8.358054|||||46.300||||||52.83|2.80|-3.13|0
HD 185269|b|6.83800000|||5980.00|1.88|1.28|5.518|294.298920|28.499865|||||91.000||||||47.37|1.60|-1.72|0
HD 187085|b|986.00000000|||6075.00||1.22|6.190|297.391541|-37.780552|||||17.000||||||44.98|2.19|-2.43|0
HD 187123|b|3.09658280|||5830.00||1.00|6.635|296.742126|34.419525|||||69.400||||||47.92|1.58|-1.69|0
HD 187123|c|3810.00000000|||5830.00||1.00|6.635|296.742126|34.419525|||||25.500||||||47.92|1.58|-1.69|0
HD 188015|b|461.20000000|||5746.00||1.09|7.008|298.018921|28.100376|||||37.600||||||52.63|2.51|-2.77|0
HD 189733|b|2.21857578|||5050.00|0.75|0.84|6.073|300.182129|22.710854|12.902|0.426|-0.426||200.560|365.48900|12.39500|-12.39500|||19.25|0.32|-0.33|1
HD 190360|b|2915.00000000|||5590.00|1.13|0.96|4.554|300.905853|29.896805|||||23.240||||||15.89|0.16|-0.16|0
HD 190360|c|17.11100000|||5590.00|1.13|0.96|4.554|300.905853|29.896805|||||4.840||||||15.89|0.16|-0.16|0
HD 190984|b|4885.00000000|||5988.00|1.53|0.91|7.671|302.877991|-64.620468|||||48.000||||||189.39|36.26|-58.74|0
HD 192263|b|24.35560000||||||6.115|303.499359|-0.866877|||||51.900||||||19.89|0.44|-0.46|0
HD 192310|b|74.72000000|||5166.00||0.80|4.112|303.822449|-27.032976|||||3.000||||||8.82|0.07|-0.07|0
HD 192699|b|345.53000000|||5220.00|3.90|1.68|4.903|304.025024|4.580795|||||49.300||||||67.39|3.89|-4.40|0
HD 195019|b|18.20132000|||5788.00||1.07|5.604|307.077637|18.769497|||||271.500||||||37.35|1.20|-1.28|0
HD 196067|b|3638.00000000|||6017.00|1.73|1.29|5.417|310.433716|-75.350800|||||104.000||||||43.57|3.65|-4.39|0
HD 196885|b|1333.00000000|||6254.00|1.31|1.28|5.414|309.966156|11.249649|||||53.900||||||32.99|0.86|-0.91|0
HD 200964|b|613.80000000|||5164.00|4.30|1.44|4.802|316.666016|3.803119|||||34.500||||||68.35|4.50|-5.18|0
HATS-8|b|3.58389300|2456672.110200|0.1263000|5679.00|1.09|1.06|13.098|294.941746|-25.748318|9.785|1.379|-0.841|9.210000|17.700|43.86054|6.03877|-6.03877|0.08140|0.3600|829.00|110.00|-48.00|1
51 Eri|b||||||1.75|4.744|69.400551|-2.473548||||||635.66000|||||29.40|0.30|-0.30|0
HAT-P-1|b|4.46529976|2453979.932020|0.1187500|5980.00|1.17|1.15|9.156|344.445104|38.674953|14.785|0.213|-0.213|9.853000|58.900|166.86075|6.03877|-6.03877|0.11802|0.7501|139.00|22.00|-19.00|1
K2-21|b|9.32414000|2456989.423900|0.0960417|4043.00|0.60|0.64|10.251|340.303689|-14.488987|1.590|0.420|-0.440|23.000000|||||0.02600|0.7000|65.00|6.00|-6.00|1
K2-21|c|15.50120000|2456988.470800|0.0956667|4043.00|0.60|0.64|10.251|340.303689|-14.488987|1.920|0.540|-0.520|41.000000|||||0.03150|0.6600|65.00|6.00|-6.00|1
HIP 65891|b|1084.50000000|||5000.00|8.93|2.50|5.115|202.605301|-58.664356|||||64.900|||||||||0
HIP 107773|b|144.30000000|||4945.00|11.60|2.42|3.942|327.500519|-64.712540|||||42.700|||||||||0
KELT-7|b|2.73477490|2456355.229809|0.1463000|6789.00|1.73|1.53|7.739|78.295532|33.318165|17.183|0.516|-0.527|5.490000|138.000|406.82240|57.20940|-57.20940|0.09097|0.5970|129.00|8.00|-8.00|1
Kepler-453|b|240.50300000|||5527.00|0.83|0.94|12.349|283.241297|46.378471|6.204|0.039|-0.039|||0.20000|16.00000|-16.00000||||||1
WASP-74|b|2.13775000|2456506.891800|0.0955000|5970.00|1.64|1.48|8.548|304.538823|-1.075676|17.486|0.673|-0.673||114.100|301.93850|19.06980|-19.06980||0.8600|120.00|20.00|-20.00|1
WASP-83|b|4.97125200|2455928.885300|0.1402000|5510.00|1.05|1.11|10.804|190.152085|-19.284243|11.657|0.897|-0.560||32.900|95.34900|9.53490|-9.53490||0.2300|300.00|50.00|-50.00|1
WASP-89|b|3.35642270|2456207.021140|0.1025000|5130.00|0.88|0.92|11.546|313.899962|-18.971106|11.657|0.448|-0.448||848.000|1875.19700|127.13200|-127.13200||0.1000||||1
HD 178911 B|b|71.48400000||||||6.749|287.262939|34.599850|||||343.300||||||46.73|8.78|-14.06|0
HD 180902|b|479.00000000|||5030.00|4.10|1.52|6.121|289.823792|-23.558155|||||||||||114.55|11.77|-14.82|0
HD 181433|c|962.00000000|||4962.00||0.78|6.664|291.289856|-66.468796|||||16.200||||||26.15|0.76|-0.81|0
HD 190647|b|1038.10000000|||5628.00||1.10|6.546|301.831970|-35.538631|||||36.400||||||54.23|3.05|-3.44|0
HD 192310|c|525.80000000|||5166.00||0.80|4.112|303.822449|-27.032976|||||2.270||||||8.82|0.07|-0.07|0
HD 196050|b|1378.00000000|||5892.00||1.15|6.378|309.465454|-60.634483|||||49.700||||||46.93|1.92|-2.09|0
HD 197037|b|1035.70000000||||||5.772|309.887329|42.248550|||||||||||32.83|0.63|-0.66|0
HD 19994|b|466.20000000|||6190.00||1.37|4.174|48.193485|-1.196101|||||29.300||||||22.38|0.37|-0.38|0
HD 202206|b|255.87000000|||5765.00||1.15|6.850|318.740692|-20.789209|||||564.750||||||46.34|2.33|-2.58|0
HD 206610|b|610.00000000|||4874.00|6.10|1.56|6.579|325.853760|-7.408253|||||||||||170.07|27.01|-39.58|0
HD 20794|c|40.11400000|||5401.00||0.70|3.032|49.981876|-43.069782|||||0.560||||||6.06|0.02|-0.02|0
HD 208527|b|875.50000000|||4035.00|51.10|1.60|3.328|329.099945|21.239859|||||155.400||||||352.11|75.10|-130.98|0
HD 210702|b|354.80000000|||4967.00|5.10|1.68|4.508|332.963867|16.040550|||||39.300||||||55.93|2.22|-2.41|0
HD 215497|b|3.93404000|||5113.00||0.87|7.339|341.653137|-56.599533|||||2.980||||||43.53|2.25|-2.51|0
HD 216437|b|1256.00000000|||||1.15|5.044|343.664520|-70.073708|||||34.600||||||26.52|0.40|-0.41|0
Kepler-283|c|92.74371100|2455006.311450|0.2616000|4351.00|0.57||13.927|293.613726|47.838998|1.820|0.120|-0.120|||||||0.4400||||1
Kepler-284|b|12.69914900|2455017.985150|0.1175000|5615.00|0.81||14.559|293.146491|47.729649|2.240|0.980|-0.980|||||||0.2400||||1
Kepler-285|b|2.63386700|2454967.562810|0.0859000|5411.00|0.81|0.85|13.887|291.390905|48.065609|1.340|0.580|-0.580|||||||0.0900||||1
Kepler-285|c|6.18667600|2454969.633510|0.1212000|5411.00|0.81|0.85|13.887|291.390905|48.065609|1.120|0.490|-0.490|||||||0.0800||||1
Kepler-286|b|1.79630200|2454966.330570|0.0822000|5580.00|0.86||14.388|290.676145|48.294289|1.240|0.250|-0.250|||||||0.0600||||1
Kepler-286|d|5.91432300|2454966.486980|0.1106000|5580.00|0.86||14.388|290.676145|48.294289|1.330|0.270|-0.270|||||||0.0600||||1
Kepler-286|e|29.22128900|2454972.330170|0.1638000|5580.00|0.86||14.388|290.676145|48.294289|1.770|0.430|-0.430|||||||0.6400||||1
Kepler-287|b|20.34219900|2454970.698750|0.0940000|5806.00|1.03||13.542|290.927458|48.443550|2.330|1.060|-1.060|||||||0.2400||||1
Kepler-288|b|6.09732600|2455187.064120|0.1377000|5918.00|1.09|0.89|14.000|288.916426|39.594717|1.670|0.800|-0.800|||||||0.2100||||1
Kepler-288|c|19.30577200|2455206.190550|0.1747000|5918.00|1.09|0.89|14.000|288.916426|39.594717|2.850|1.360|-1.360|||||||0.0600||||1
Kepler-288|d|56.63374200|2454968.552960|0.2516000|5918.00|1.09|0.89|14.000|288.916426|39.594717|2.670|1.270|-1.270|||||||0.4100||||1
Kepler-289|b|34.54500000|2454965.640400|0.1324000|5990.00|1.00|1.08|12.861|297.465344|42.882850|2.150|0.100|-0.100|45.900000||7.30000|6.80000|-6.80000|0.01970|0.0400|700.00|14.00|-14.00|1
Kepler-289|d|66.06340000|2454975.643600|0.1482000|5990.00|1.00|1.08|12.861|297.465344|42.882850|2.680|0.170|-0.170|70.700000||4.00000|0.90000|-0.90000|0.02460|0.0500|700.00|14.00|-14.00|1
Kepler-290|b|14.58934700|2454974.934130|0.1002000|5147.00|0.74||14.054|286.409984|42.681553|2.250|1.220|-1.220|||||||0.6000||||1
Kepler-290|c|36.77031000|2454997.293160|0.1782000|5147.00|0.74||14.054|286.409984|42.681553|2.700|1.390|-1.390|||||||0.2200||||1
Kepler-291|c|5.70078600|2454965.686740|0.0686000|6002.00|1.02|1.03|14.688|287.916357|42.437302|1.880|0.820|-0.820|||||||0.5700||||1
Kepler-292|b|2.58082700|2455004.562140|0.0872000|5299.00|0.83|0.88|14.537|295.766145|42.424288|1.320|0.140|-0.140|||||||0.0900||||1
Kepler-292|c|3.71533500|2455002.791980|0.0967000|5299.00|0.83|0.88|14.537|295.766145|42.424288|1.470|0.150|-0.150|||||||0.3800||||1
Kepler-292|e|11.97901000|2455011.966400|0.1706000|5299.00|0.83|0.88|14.537|295.766145|42.424288|2.670|0.350|-0.350|||||||0.9100||||1
Kepler-292|f|20.83423700|2455019.032490|0.1809000|5299.00|0.83|0.88|14.537|295.766145|42.424288|2.350|0.220|-0.220|||||||0.4600||||1
Kepler-293|b|19.25419600|2454997.781330|0.1889000|5804.00|0.96|1.01|14.098|286.358057|42.406509|3.070|1.300|-1.300|||||||0.5000||||1
Kepler-294|b|3.70121200|2455013.275930|0.1032000|5913.00|0.98||14.568|287.392009|46.059312|1.770|0.830|-0.830|||||||0.0500||||1
Kepler-294|c|6.62640000|2455016.988180|0.1323000|5913.00|0.98||14.568|287.392009|46.059312|2.710|1.270|-1.270|||||||0.1400||||1
Kepler-295|b|12.64516400|2454971.625360|0.3589000|5603.00|0.90||13.145|285.345843|45.367786|1.220|0.640|-0.640|||||||0.0200||||1
Kepler-295|c|21.52625800|2454965.287200|0.3422000|5603.00|0.90||13.145|285.345843|45.367786|1.170|0.620|-0.620|||||||0.0500||||1
Kepler-296|b|10.86438400|2454964.128500||3740.00|0.48|0.50|13.391|286.540008|49.437326|1.610|0.290|-0.270|35.500000|||||0.03080|0.6500|226.00|28.00|-18.00|1
Kepler-296|c|5.84163660|2454968.922900||3740.00|0.48|0.50|13.391|286.540008|49.437326|2.000|0.330|-0.320|23.500000|||||0.03810|0.2500|226.00|28.00|-18.00|1
Kepler-144|b|5.88527300|2455007.425650|0.0780000|6075.00|1.24|1.03|11.050|281.915678|42.775513|1.330|0.260|-0.260|||||||0.3400||||1
Kepler-144|c|10.10466500|2454968.553440|0.0949000|6075.00|1.24|1.03|11.050|281.915678|42.775513|1.350|0.260|-0.260|||||||0.2500||||1
Kepler-145|b|22.95100000|||6022.00|1.85|1.32|10.913|291.387762|44.529106|2.650|0.080|-0.080|||37.10000|11.60000|-11.60000||||||1
Kepler-145|c|42.88200000|||6022.00|1.85|1.32|10.913|291.387762|44.529106|4.320|0.120|-0.120|||79.40000|16.40000|-16.40000||||||1
Kepler-146|b|31.15879900|2455006.902720|0.2162000|5948.00|1.21||12.739|294.110756|38.710230|3.710|0.700|-0.700|||||||0.2100||||1
Kepler-146|c|76.73217100|2455033.670820|0.2590000|5948.00|1.21||12.739|294.110756|38.710230|3.130|0.590|-0.590|||||||0.1200||||1
Kepler-147|b|12.61058400|2454971.190150|0.1853000|6012.00|1.47|1.01|12.786|287.975766|39.087181|1.530|0.310|-0.310|||||||0.5100||||1
Kepler-147|c|33.41642300|2455004.333830|0.3039000|6012.00|1.47|1.01|12.786|287.975766|39.087181|2.430|0.490|-0.490|||||||0.0200||||1
Kepler-148|b|1.72936600|2454966.818530|0.0732000|5272.00|0.85||13.903|289.786216|46.858788|1.800|0.870|-0.870|||||||0.0500||||1
Kepler-148|c|4.18004300|2455006.719280|0.1034000|5272.00|0.85||13.903|289.786216|46.858788|3.600|1.760|-1.760|||||||0.4800||||1
Kepler-149|b|29.19894300|2455018.440220|0.2114000|5381.00|0.95||12.694|285.853667|38.384119|4.210|0.600|-0.600|||||||0.0200||||1
Kepler-149|c|55.32832800|2455019.326650|0.2895000|5381.00|0.95||12.694|285.853667|38.384119|1.610|0.240|-0.240|||||||0.5000||||1
Kepler-149|d|160.01803200|2455084.283480|0.2146000|5381.00|0.95||12.694|285.853667|38.384119|3.960|0.680|-0.680|||||||0.6200||||1
Kepler-150|b|3.42805400|2454965.367940|0.0962000|5560.00|0.94||13.817|288.234084|40.520905|1.250|0.190|-0.190|||||||0.0800||||1
Kepler-150|d|12.56093000|2454999.795880|0.1568000|5560.00|0.94||13.817|288.234084|40.520905|2.790|0.410|-0.410|||||||0.1200||||1
Kepler-150|e|30.82655700|2454986.010430|0.2273000|5560.00|0.94||13.817|288.234084|40.520905|3.120|0.550|-0.550|||||||0.9300||||1
Kepler-151|b|15.22895800|2455009.559790|0.1102000|5460.00|0.83|0.83|13.383|292.162778|41.023235|3.060|1.530|-1.530|||||||0.7900||||1
Kepler-152|b|18.20797300|2455018.842020|0.1565000|5088.00|0.72||12.853|286.865479|41.989086|2.790|0.170|-0.170|||||||0.0300||||1
Kepler-152|c|88.25505500|2454986.780270|0.1682000|5088.00|0.72||12.853|286.865479|41.989086|2.390|0.160|-0.160|||||||0.2500||||1
Kepler-153|b|18.87022700|2455011.710460|0.1281000|5404.00|0.89||12.945|282.460522|48.257118|2.920|1.760|-1.760|||||||0.0300||||1
Kepler-153|c|46.90232000|2454987.306530|0.1594000|5404.00|0.89||12.945|282.460522|48.257118|2.530|1.520|-1.520|||||||0.2900||||1
Kepler-154|c|62.30327600|2455012.094230|0.3129000|5690.00|1.00|0.89|13.389|289.780522|49.896530|2.950|0.620|-0.620|||||||0.7000||||1
Kepler-155|b|5.93119400|2455007.796550|0.0988000|4508.00|0.62|0.58|12.533|288.495833|51.081947|2.090|0.210|-0.210|||||||0.6700||||1
Kepler-155|c|52.66179300|2455016.516810|0.1328000|4508.00|0.62|0.58|12.533|288.495833|51.081947|2.240|0.150|-0.150|||||||0.7800||||1
Kepler-156|c|15.90680100|2455010.933150|0.1660000|5094.00|0.81||12.735|290.296515|37.749490|2.550|0.190|-0.190|||||||0.6400||||1
Kepler-157|b|1.73234200|2454967.530200|0.0911000|5774.00|1.04||12.939|291.097225|38.875609|1.320|0.260|-0.260|||||||0.0200||||1
Kepler-157|c|13.54050000|2455004.680320|0.1881000|5774.00|1.04||12.939|291.097225|38.875609|2.240|0.430|-0.430|||||||0.3400||||1
HD 200964|c|825.00000000|||5164.00|4.30|1.44|4.802|316.666016|3.803119|||||15.420||||||68.35|4.50|-5.18|0
HD 202206|c|1383.40000000|||5765.00||1.15|6.850|318.740692|-20.789209|||||42.010||||||46.34|2.33|-2.58|0
HD 203030|b|||||||7.068|319.742584|26.230545||||||7656.09700|2662.99100|-3661.61200|||40.85|1.68|-1.83|0
HD 204313|b|2024.10000000|||5776.00||1.02|6.812|322.050873|-21.726255|||||68.450||||||47.30|2.26|-2.50|0
HD 204941|b|1733.00000000|||5056.00|0.72|0.74|6.895|323.097961|-20.957422|||||||||||26.95|0.88|-0.95|0
HD 205739|b|279.80000000|||6176.00|1.33|1.22|7.585|324.535034|-31.737484|||||42.000||||||90.33|8.30|-10.17|0
HD 207832|b|161.97000000|||5710.00|0.90|0.94|7.587|328.151184|-26.026560|||||22.100||||||55.31|3.42|-3.90|0
HD 207832|c|1155.70000000|||5710.00|0.90|0.94|7.587|328.151184|-26.026560|||||15.300||||||55.31|3.42|-3.90|0
HD 208487|b|130.08000000|||6067.00||1.13|6.477|329.332703|-37.763622|||||19.700||||||44.00|2.00|-2.00|0
HD 209458|b|3.52474859|||6117.00|1.16|1.15|6.591|330.794891|18.884319|15.468|0.191|-0.191||85.100|226.92100|5.40300|-5.40300|||47.08|2.12|-2.33|1
HD 210277|b|442.19000000|||5555.00||1.01|5.275|332.374451|-7.548654|||||38.940||||||21.29|0.35|-0.36|0
HD 212771|b|373.30000000|||5121.00|5.00|1.15|6.025|336.762787|-17.263659|||||||||||121.80|13.93|-18.06|0
HIP 78530|b||||10500.00||2.50|6.928|240.481064|-21.980389||||||7300.00000|300.00000|-300.00000|||156.70|13.00|-13.00|0
Kepler-18|c|7.64159000|2455167.088300|0.0145000|5345.00|1.11|0.97|12.189|298.079439|44.746321|5.490|0.260|-0.260|14.430000|5.100|17.30000|1.90000|-1.90000|0.04549|0.5930||||1
Kepler-18|d|14.85888000|2455169.177600|0.1533000|5345.00|1.11|0.97|12.189|298.079439|44.746321|6.980|0.330|-0.330|22.480000|7.300|16.40000|1.40000|-1.40000|0.05782|0.7670||||1
Kepler-19|b|9.28699440|2454959.705970|0.1402000|5541.00|0.85|0.94|10.719|290.420839|37.851786|2.209|0.048|-0.048|21.590000||20.30000|||0.02379|0.0200|2119.00|||1
Kepler-20|b|3.69612190|2454967.500270||5455.00|0.94|0.91|11.252|287.698004|42.338726|1.910|0.120|-0.210|10.290000|3.720|8.70000|2.10000|-2.20000|0.01855|0.6330|290.00|30.00|-30.00|1
Kepler-20|c|10.85409200|2454971.607580||5455.00|0.94|0.91|11.252|287.698004|42.338726|3.070|0.200|-0.310|21.100000|4.830|16.10000|3.30000|-3.70000|0.02975|0.5940|290.00|30.00|-30.00|1
Kepler-20|d|77.61184000|2454997.727100||5455.00|0.94|0.91|11.252|287.698004|42.338726|2.750|0.170|-0.300|78.300000|1.200|20.10000|||0.02670|0.5880|290.00|30.00|-30.00|1
Kepler-20|f|19.57706000|2454968.219000||5455.00|0.94|0.91|11.252|287.698004|42.338726|1.030|0.100|-0.130|25.150000||14.30000|||0.01002|0.7270|290.00|30.00|-30.00|1
Kepler-21|b|2.78575500|2455093.836900|0.1432780|6131.00|1.86|1.34|7.229|287.361816|38.714016|1.635|0.038|-0.043|4.910000||10.40000|||0.00806|0.6400|108.00|10.00|-10.00|1
Kepler-22|b|289.86230000|2454966.698300|0.3090000|5518.00|0.98|0.97|10.523|289.217484|47.884464|2.380|0.130|-0.130|186.400000||36.00000|||0.02220|0.7680|190.00|||1
Kepler-23|b|7.10730000|2454971.302200|0.1988000|5828.00|1.55|1.11|12.353|294.218924|49.479225|1.900|||||254.30000|||||800.00|||1
Kepler-23|d|15.27429900|2454980.582530|0.2539000|5828.00|1.55|1.11|12.353|294.218924|49.479225|2.200|0.090|-0.090|||||||0.2500|800.00|||1
Kepler-24|b|8.14530000|2454973.568900|0.1675000|5897.00|1.29|1.03|13.763|290.413267|38.343754|2.400|||||508.50000|||||1200.00|||1
Kepler-24|c|12.33350000|2454970.586000|0.1546000|5897.00|1.29|1.03|13.763|290.413267|38.343754|2.800|||||508.50000|||||1200.00|||1
Kepler-24|e|18.99835500|2454977.743570|0.1235000|5897.00|1.29|1.03|13.763|290.413267|38.343754|2.780|0.640|-0.640|||||||0.1000|1200.00|||1
HD 217107|b|7.12681600|||5646.00||1.02|4.949|344.564758|-2.395385|||||139.200||||||19.72|0.29|-0.30|0
HD 219077|b|5501.00000000|||5362.00|1.91|1.05|4.640|348.527435|-62.700005|||||181.400||||||29.20|0.51|-0.53|0
HD 219828|b|3.83350000||||||6.871|349.694733|18.645720|||||7.000||||||81.10|6.14|-7.24|0
HD 220773|b|3724.70000000||||||6.001|351.614349|8.643845|||||||||||48.43|2.32|-2.57|0
HD 224693|b|26.73000000|||6037.00|1.70|1.33|7.136|359.974304|-22.428114|||||40.200||||||94.07|9.33|-11.64|0
HD 240210|b|501.75000000|||4297.00||0.82|5.306|347.621792|57.029456|||||161.890|||||||||0
HD 28185|b|385.90000000||||||6.578|66.609673|-10.550821|||||158.800||||||39.56|1.62|-1.76|0
HD 285968|b|8.78360000|||3679.00|0.45|0.45|6.462|70.732407|18.958172|||||4.120||||||9.42|0.22|-0.23|0
HD 2952|b|311.60000000|||4844.00|12.02|2.54|4.264|8.293311|54.894985|||||26.300||||||115.21|8.71|-10.26|0
HD 30562|b|1159.20000000|||5994.00|1.53|1.23|4.984|72.151604|-5.674045|||||36.800||||||26.50|0.61|-0.64|0
HD 31253|b|466.00000000|||5960.00|1.71|1.23|6.060|73.681892|12.352201|||||||||||53.82|3.06|-3.45|0
HD 33283|b|18.17900000|||5995.00|1.20|1.24|6.983|77.004219|-26.797472|||||25.200||||||86.88|6.30|-7.37|0
HD 37124|c|843.60000000||||||6.359|84.260361|20.730787|||||15.400||||||33.24|1.22|-1.32|0
HD 37605|c|2720.00000000|||5448.00|0.90|1.00|7.266|85.007210|6.060579|||||48.900||||||42.88|2.28|-2.55|0
HD 38801|b|696.30000000|||5222.00|2.53|1.36|6.800|86.996567|-8.327700|||||||||||99.40|14.66|-20.79|0
HD 40307|c|9.61840000|||4956.00||0.77|5.412|88.517670|-60.023472|||||2.450||||||12.83|0.09|-0.09|0
HD 40307|g|197.80000000|||4956.00||0.77|5.412|88.517670|-60.023472|||||0.950||||||12.83|0.09|-0.09|0
HD 41004 A|b|963.00000000|||5010.00||0.70|7.004|89.956871|-48.239693|||||99.000||||||43.03|1.81|-1.98|0
HD 4203|c|6700.00000000|||5702.00||1.13|7.389|11.171676|20.448927|||||22.200||||||77.82|7.00|-8.53|0
HD 4313|b|356.00000000|||5035.00|4.90|1.72|6.159|11.418160|7.845021|||||||||||131.41|14.45|-18.52|0
HD 43691|b|36.96000000|||6200.00||1.38|6.976|94.894485|41.092304|||||124.000||||||93.20|9.09|-11.30|0
HD 45364|c|342.85000000||||||6.748|96.410316|-31.480953|||||21.920||||||32.58|0.84|-0.88|0
HD 47186|c|1353.60000000|||5675.00||0.99|6.416|99.036613|-27.622297|||||6.650||||||37.84|1.21|-1.29|0
HD 49674|b|4.94737000||||||6.835|102.877151|40.867756|||||12.040||||||40.73|1.81|-1.98|0
HD 52265|b|119.60000000|||6060.00|1.10|1.18|5.242|105.075150|-5.367162|||||42.000||||||28.07|0.65|-0.68|0
HD 5319|b|641.00000000|||4958.00|3.85|1.51|6.348|13.755836|0.789553|||||31.600||||||114.00|11.00|-11.00|0
Kepler-296|d|19.85029100|2454966.649600||3740.00|0.48|0.50|13.391|286.540008|49.437326|2.090|0.330|-0.320|53.100000|||||0.03980|0.2600|226.00|28.00|-18.00|1
Kepler-296|f|63.33627000|2454995.606900||3740.00|0.48|0.50|13.391|286.540008|49.437326|1.800|0.310|-0.300|115.100000|||||0.03440|0.5500|226.00|28.00|-18.00|1
Kepler-297|b|38.87182600|2455004.287130|0.2552000|5619.00|0.92||13.122|283.209159|48.777645|2.870|0.520|-0.520|||||||0.4600||||1
Kepler-297|c|74.92013700|2454958.037700|0.1998000|5619.00|0.92||13.122|283.209159|48.777645|6.540|1.180|-1.180|||||||0.8100||||1
Kepler-298|c|22.92881000|2455156.033720|0.0999000|4465.00|0.58|0.65|13.718|283.039792|48.825359|1.930|0.220|-0.220|||||||0.5900||||1
Kepler-298|d|77.47363300|2455017.247350|0.1847000|4465.00|0.58|0.65|13.718|283.039792|48.825359|2.500|0.200|-0.200|||||||0.7500||||1
Kepler-299|b|2.92712800|2454966.828580|0.1061000|5617.00|1.03|0.97|13.875|283.206964|48.580502|1.320|0.270|-0.270|||||||0.3800||||1
Kepler-299|c|6.88587500|2454971.409550|0.1670000|5617.00|1.03|0.97|13.875|283.206964|48.580502|2.650|0.630|-0.630|||||||0.9500||||1
Kepler-299|e|38.28548900|2454976.307470|0.2349000|5617.00|1.03|0.97|13.875|283.206964|48.580502|1.870|0.390|-0.390|||||||0.2200||||1
Kepler-300|b|10.44634700|2454966.278030|0.0913000|5986.00|0.90|0.94|13.113|295.288694|48.599720|1.670|0.760|-0.760|||||||0.3300||||1
Kepler-300|c|40.71495500|2454979.564430|0.3622000|5986.00|0.90|0.94|13.113|295.288694|48.599720|2.250|1.040|-1.040|||||||0.7000||||1
Kepler-301|c|5.41902600|2454964.644670|0.0950000|5815.00|0.90|0.91|13.146|283.982968|49.232990|1.350|0.720|-0.720|||||||0.1100||||1
Kepler-301|d|13.75124300|2454977.612270|0.1649000|5815.00|0.90|0.91|13.146|283.982968|49.232990|1.750|0.940|-0.940|||||||0.2700||||1
Kepler-302|b|30.18410400|2454979.640060|0.2475000|5740.00|1.22||14.259|294.316985|43.629345|4.060|0.850|-0.850|||||||0.7300||||1
Kepler-302|c|127.28218400|2454996.889370|0.2983000|5740.00|1.22||14.259|294.316985|43.629345|12.450|2.540|-2.540|||||||0.8300||||1
Kepler-303|b|1.93705500|2454967.718670|0.0640000|3944.00|0.48|0.59|12.410|283.135465|43.657055|0.890|0.050|-0.050|||||||0.4500||||1
Kepler-303|c|7.06114900|2454969.271870|0.0439000|3944.00|0.48|0.59|12.410|283.135465|43.657055|1.140|0.090|-0.090|||||||0.6800||||1
Kepler-304|b|3.29570900|2454966.964820|0.0749000|4731.00|0.69|0.80|13.243|294.441763|40.557587|2.860|0.210|-0.210|||||||0.4200||||1
Kepler-304|c|5.31594600|2454965.428920|0.0464000|4731.00|0.69|0.80|13.243|294.441763|40.557587|2.170|0.150|-0.150|||||||0.4900||||1
