pl_hostname|pl_letter|pl_orbper|pl_tranmid|pl_trandur|st_teff|st_rad|st_mass|st_j|ra|dec|pl_rade|pl_radeerr1|pl_radeerr2|pl_ratdor|pl_rvamp|pl_masse|pl_masseerr1|pl_masseerr2|pl_ratror|pl_imppar|st_dist|st_disterr1|st_disterr2|pl_tranflag
K2-125|b|21.75026400|2457243.088000||3654.47|0.40|0.49|12.609|204.142127|-14.947603|2.180|0.190|-0.180|63.310000|||||0.04981|||||1
K2-128|b|5.67581900|2457255.503000||4469.51|0.78|0.71|10.491|204.437656|-8.597065|1.420|0.160|-0.130|15.460000|||||0.01675|||||1
K2-129|b|8.23949300|2457335.009000||3459.09|0.36|0.36|9.697|289.148311|-25.644965|1.040|0.100|-0.090|34.370000|||||0.02660|||||1
K2-130|b|2.49412000|2457340.612000||4356.47|0.74|0.70|10.562|290.270258|-19.690807|1.250|0.200|-0.140|9.260000|||||0.01540|||||1
K2-116|b|4.65541100|2456979.948000||4348.35|0.67|0.69|8.597|336.151611|-11.578691|0.690|0.040|-0.040|15.370000|||||0.00940||56.15|6.62|-8.66|1
K2-117|b|1.29150500|2457142.776000||3842.12|0.49|0.58|11.447|133.855682|10.469131|1.960|0.120|-0.120|8.320000|||||0.03660|||||1
K2-119|b|7.72857800|2457148.826000||4752.80|0.68|0.76|12.841|132.009734|16.901853|2.290|0.150|-0.130|21.580000|||||0.03092|||||1
K2-120|b|9.56274200|2457175.604000||4349.90|0.67|0.69|12.000|132.142988|17.190686|2.010|0.130|-0.120|24.050000|||||0.02760|||||1
K2-121|b|5.18575400|2457143.561000||4471.38|0.77|0.71|11.309|126.936720|17.579397|9.120|0.660|-0.680|14.710000|||||0.10888|||||1
K2-122|b|2.21940500|2457144.048000||3993.36|0.59|0.63|10.104|126.476311|20.359569|1.280|0.080|-0.080|10.420000|||||0.01987|||||1
K2-123|b|30.95676300|2457147.492000||4075.67|0.57|0.65|11.907|134.444189|21.453533|2.650|0.150|-0.150|61.890000|||||0.04254|||||1
K2-124|b|6.41353900|2457142.183000||3560.70|0.34|0.44|12.838|133.641182|23.132890|2.640|0.240|-0.240|30.090000|||||0.07044|||||1
K2-126|b|7.38707300|2457223.794000||4367.83|0.62|0.70|10.508|203.546541|-13.576928|1.840|0.110|-0.100|22.380000|||||0.02715|||||1
K2-127|b|3.58816500|2457223.926000||4387.84|0.68|0.70|13.373|207.078377|-11.588979|8.660|0.680|-0.590|12.020000|||||0.11734|||||1
K2-132|b|9.17510000|2457590.149100||4840.00|3.85|1.08|10.153|182.166397|-8.747175|14.572|0.785|-0.785||42.100|155.73670|19.06980|-19.06980|0.03250|0.8480||||1
K2-133|b|3.07120000|2457821.316800|0.0508333|3655.00|0.47|0.51|11.084|70.148567|25.010006|1.310|0.080|-0.080||||||0.02550|||||1
K2-133|c|4.86820000|2457823.765600|0.0675000|3655.00|0.47|0.51|11.084|70.148567|25.010006|1.480|0.090|-0.090||||||0.02880|||||1
K2-133|d|11.02340000|2457826.173900|0.0966667|3655.00|0.47|0.51|11.084|70.148567|25.010006|2.020|0.130|-0.130||||||0.03930|||||1
WASP-151|b|4.53347100|2457741.008100|0.1525000|5871.00|1.14|1.08|11.545|349.063446|0.306743|12.666|0.336|-0.336|10.340000|37.000|98.52730|12.71320|-9.53490|0.10110|||||1
WASP-153|b|3.33260900|2453142.542000|0.1600000|5914.00|1.73|1.34|11.408|279.262390|40.018723|17.374|1.121|-0.897|6.000000|44.000|123.95370|6.35660|-6.35660|0.09200||430.00|35.00|-35.00|1
WASP-156|b|3.83616900|2454677.707000|0.1004167|4910.00|0.76|0.84|9.906|32.781708|2.418000|5.717|0.224|-0.224|12.800000|19.000|40.68224|3.17830|-2.86047|0.06850||140.00|25.00|-25.00|1
HD 40956|b|578.60000000|||4869.00|8.56|2.00|4.851|91.663147|63.453838|||||68.000||||||118.48|7.16|-7.16|0
HD 111591|b|1056.40000000|||4884.00|8.03|1.94||192.572067|22.863407|||||59.000||||||108.46|5.53|-5.53|0
HD 113996|b|610.20000000|||4181.00|25.11|1.49|2.372|196.794708|27.624741|||||120.000||||||101.63|2.27|-2.27|0
OGLE-2016-BLG-1190L|b|1224.00000000|||||0.88||269.717926|-27.613556||||||4252.56540|279.69040|-260.62060|||6770.00|80.00|-90.00|0
K2-107|b|3.31392000|2457304.524400|0.1329167|6030.00|1.78|1.30|11.564|284.985378|-22.293402|16.141|1.681|-1.681|5.750000|95.500|266.97720|25.42640|-25.42640|0.08300|0.8100||||1
WASP-53|b|3.30984430|2455943.566950||4953.00|0.80|0.84|10.959|31.909203|-20.661839|12.038|0.415|-0.415|11.050000|326.100|677.61356|29.24036|-29.87602||||||1
Kepler-393|b|9.18241700|2454967.048130|0.1810000|6189.00|1.38|1.32|12.325|290.995257|45.192215|1.290|0.250|-0.250|||||||0.6300||||1
Kepler-393|c|14.61361200|2454973.412400|0.2250000|6189.00|1.38|1.32|12.325|290.995257|45.192215|1.330|0.310|-0.310|||||||0.7600||||1
Kepler-394|b|8.00501300|2454971.710690|0.1425000|6402.00|1.13|1.11|13.724|296.301953|50.672318|1.600|0.820|-0.820|||||||0.2400||||1
Kepler-394|c|12.13068600|2454972.897290|0.1591000|6402.00|1.13|1.11|13.724|296.301953|50.672318|1.660|0.860|-0.860|||||||0.4500||||1
Kepler-395|c|34.98926200|2454977.222650|0.1858000|4262.00|0.56|0.53|13.818|293.511099|45.136598|1.320|0.090|-0.090|||||||0.4000||||1
Kepler-396|b|42.99400000|||5384.00|1.06|0.85|10.672|296.132818|48.977402|3.500|1.280|-0.650|||75.50000|11.80000|-5.80000||||||1
Kepler-396|c|88.50500000|||5384.00|1.06|0.85|10.672|296.132818|48.977402|5.300|1.950|-0.990|||17.90000|2.80000|-1.30000||||||1
Kepler-397|c|135.49852700|2455066.690380|0.2875000|5307.00|0.77||14.587|295.894109|42.380451|6.180|0.560|-0.560|||||||0.8400||||1
Kepler-398|b|4.08142300|2454966.857950|0.0953000|4493.00|0.61||11.514|291.468662|40.343853|0.930|0.100|-0.100|||||||0.8700||||1
Kepler-398|c|11.41941200|2454975.117680|0.1392000|4493.00|0.61||11.514|291.468662|40.343853|1.010|0.110|-0.110|||||||0.9000||||1
Kepler-399|c|26.67569000|2454982.999080|0.1149000|5502.00|0.68||13.175|299.501738|40.670806|1.430|0.770|-0.770|||||||0.1800||||1
Kepler-399|d|58.03461600|2454971.733230|0.2265000|5502.00|0.68||13.175|299.501738|40.670806|1.890|1.010|-1.010|||||||0.1900||||1
Kepler-400|b|9.02438900|2454966.538480|0.1303000|5886.00|1.15||12.566|290.944481|40.480035|1.650|0.300|-0.300|||||||0.0100||||1
Kepler-400|c|17.34082400|2454971.966550|0.1427000|5886.00|1.15||12.566|290.944481|40.480035|1.490|0.280|-0.280|||||||0.1700||||1
Kepler-401|c|47.31821800|2455003.060410|0.4408000|6117.00|1.33||12.277|290.082749|50.863483|2.150|0.400|-0.400|||||||0.2400||||1
Kepler-402|b|4.02875100|2454966.769020|0.1244000|6090.00|1.26||12.303|288.370225|43.354610|1.220|0.240|-0.240|||||||0.0600||||1
Kepler-402|c|6.12482100|2454967.936000|0.1445000|6090.00|1.26||12.303|288.370225|43.354610|1.560|0.350|-0.350|||||||0.5900||||1
Kepler-402|e|11.24286100|2454969.316550|0.1747000|6090.00|1.26||12.303|288.370225|43.354610|1.460|0.290|-0.290|||||||0.2100||||1
Kepler-403|b|7.03146200|2454967.451610|0.2437000|6090.00|1.33||11.830|289.921461|46.744560|1.250|0.220|-0.220|||||||0.1100||||1
Kepler-403|c|54.28074900|2454973.717200|0.2239000|6090.00|1.33||11.830|289.921461|46.744560|1.750|0.320|-0.320|||||||0.5300||||1
Kepler-404|c|14.75116600|2454970.137600|0.0486000|5654.00|0.88||13.908|286.398631|45.343533|1.720|0.850|-0.850|||||||0.8500||||1
Kepler-405|b|10.61383900|2455196.736760|0.1474000|5818.00|0.89||14.543|291.409458|38.340030|2.080|0.990|-0.990|||||||0.4500||||1
Kepler-405|c|29.72668200|2456560.203980|0.0639000|5818.00|0.89||14.543|291.409458|38.340030|4.660|26.650|-26.650|||||||0.8800||||1
Kepler-406|c|4.62332000|2454965.374380||5538.00|1.07|1.07|11.340|291.848044|44.968224|0.850|0.030|-0.030||1.000|2.71000|1.80000|-1.80000|0.00726|0.3600||||1
Kepler-407|b|0.66931000|2454967.131620||5476.00|1.01|1.00|11.332|286.036347|49.614506|1.070|0.020|-0.020||||||0.01041|0.2500||||1
Kepler-1570|b|26.54895500|2454970.238710|0.3324600|5550.00|0.89|0.92|12.489|299.861833|45.827354|1.070|0.190|-0.100||||||0.01094||463.00|86.81|-47.24|1
Kepler-1571|b|3.38555488|2454966.977960|0.0797500|6297.00|1.39|1.23|12.477|300.935406|45.596546|1.520|0.680|-0.340||||||0.00996||802.00|358.23|-184.82|1
Kepler-1573|b|2.61575540|2454964.982360|0.1099600|5808.00|1.00|1.01|14.021|292.988348|49.484970|1.200|0.230|-0.110||||||0.01095||1180.00|214.48|-104.59|1
Kepler-1574|b|6.94243340|2454968.959840|0.1413000|5892.00|1.08|1.06|13.972|292.158664|49.637760|1.290|0.280|-0.150||||||0.01130||1275.00|269.79|-126.68|1
Kepler-1575|b|2.55314213|2454965.451640|0.0774200|5667.00|0.92|0.95|14.268|293.743250|45.761597|1.310|0.200|-0.130||||||0.01343||1170.00|174.83|-99.55|1
Kepler-1577|b|6.30560247|2454964.531130|0.1028300|4862.00|0.74|0.78|13.491|292.955275|47.573105|1.130|0.050|-0.110||||||0.01384||543.00|23.93|-26.31|1
Kepler-1578|b|1.45088691|2454965.230330|0.0742100|5545.00|0.86|0.90|14.157|288.302000|47.775555|1.040|0.110|-0.110||||||0.01107||1016.00|102.56|-89.24|1
Kepler-1579|b|0.84990789|2454964.671780|0.0455210|4584.00|0.70|0.75|13.439|293.288009|43.514988|0.840|0.060|-0.050||||||0.01068||466.00|18.25|-20.59|1
Kepler-1580|b|56.64492790|2454971.782900|0.6282900|6228.00|2.15|1.47|11.584|285.968722|41.363559|2.110|0.300|-0.310||||||0.00908||872.00|119.42|-124.35|1
Kepler-1582|b|4.83817712|2454968.146800|0.0525000|3208.00|0.30|0.28|13.285|289.376650|41.158613|1.490|0.170|-0.140||||||0.04473||112.00|10.54|-10.64|1
Kepler-1583|b|9.32807355|2454965.853200|0.1640000|5645.00|0.91|0.94|11.693|286.386934|47.016628|0.600|0.090|-0.050||||||0.00590||357.00|48.11|-27.03|1
Kepler-1584|b|13.39970990|2454964.847440|0.1471700|6069.00|1.13|1.10|13.921|287.762683|43.274429|1.610|0.400|-0.210||||||0.01251||1325.00|319.85|-149.19|1
Kepler-1585|b|3.58274630|2454967.949120|0.0642100|5538.00|0.91|0.94|14.566|296.159005|44.563114|1.790|0.250|-0.160||||||0.01810||1269.00|166.19|-96.58|1
Kepler-1587|b|9.40604670|2454970.717500|0.2150400|5933.00|1.22|1.08|12.957|292.677726|49.663910|1.330|0.470|-0.240||||||0.00953||907.00|146.69|-113.50|1
Kepler-1588|b|7.84931739|2454967.876540|0.1556700|5817.00|0.99|0.96|12.766|288.232715|48.002178|0.760|0.110|-0.070||||||0.00721||658.00|78.48|-55.78|1
Kepler-1589|b|0.99166527|2454964.535040|0.0990800|6166.00|1.25|1.18|13.859|294.441792|40.571686|1.090|0.440|-0.170||||||0.00814||1418.00|566.41|-221.46|1
Kepler-1591|b|8.18504949|2454967.553750|0.1755800|6082.00|1.16|1.10|13.509|296.516659|44.608608|1.270|0.410|-0.190||||||0.00956||1090.00|344.71|-169.06|1
Kepler-1592|b|3.05710069|2454967.501050|0.1467900|6213.00|1.28|1.18|13.697|293.850646|38.397749|1.540|0.700|-0.280||||||0.01128||1349.00|605.95|-250.84|1
Kepler-1593|b|174.50983500|2455034.472670|0.2957500|4995.00|0.77|0.81|14.188|300.488180|44.460670|3.170|0.300|-0.280||||||0.03845||755.00|75.81|-60.18|1
Kepler-1594|b|2.71603809|2454965.359130|0.0774600|5946.00|1.08|1.06|13.649|293.623090|47.961914|1.060|0.260|-0.120||||||0.00942||1100.00|267.41|-118.27|1
Kepler-1596|b|66.37337900|2455007.016100|0.4658700|5706.00|0.92|0.95|14.250|285.557511|49.330074|1.900|0.250|-0.170||||||0.01894||1166.00|147.00|-99.76|1
Kepler-1597|b|2.94654179|2454965.415420|0.1367000|6377.00|1.39|1.25|13.241|288.163973|42.481083|1.060|0.470|-0.170||||||0.00711||1255.00|530.92|-191.54|1
Kepler-1598|b|4.34195123|2454967.184950|0.1123300|5940.00|1.09|1.07|12.734|288.469102|46.783680|0.950|0.280|-0.100||||||0.00806||734.00|206.14|-75.36|1
Kepler-1600|b|386.37054800|2455285.874800|0.4562000|5214.00|0.82|0.86|14.351|291.399384|38.787752|3.130|0.280|-0.170||||||0.03481||992.00|65.85|-47.97|1
Kepler-1601|b|2.20921951|2454964.908430|0.1138000|5869.00|1.07|1.04|12.602|285.512943|38.079748|0.820|0.240|-0.110||||||0.00739||660.00|187.97|-73.96|1
Kepler-1602|b|11.17931605|2454964.640500|0.1267900|6296.00|1.36|1.22|12.386|293.580858|40.427478|1.340|0.580|-0.230||||||0.00862||815.00|344.41|-137.45|1
Kepler-1603|b|2.27163926|2454964.827920|0.1684600|6241.00|1.31|1.21|14.191|295.329843|42.534966|1.290|0.470|-0.190||||||0.00873||1751.00|615.69|-253.03|1
WASP-53|c|2840.00000000|2455456.000000||4953.00|0.80|0.84|10.959|31.909203|-20.661839|||||475.600|||||||||0
WASP-81|b|2.71647620|2456195.574620||5870.00|1.28|1.08|11.263|304.207886|3.294050|16.018|0.572|-0.516|6.560000|100.800|231.69807|11.44188|-11.12405||||||1
TAP 26|b|10.79000000|||4620.00|1.17|1.04|10.026|64.715416|17.387936|||||149.000||||||147.00|3.00|-3.00|0
K2-108|b|4.73401000|2457145.096500||5474.00|1.75|1.12|10.986|123.381875|16.419609|5.280|0.540|-0.540||21.300|59.40000|4.40000|-4.40000||||||1
KELT-16|b|0.96899510|2457247.247910|0.1037000|6236.00|1.36|1.21|10.928|314.268494|31.661034|15.861|0.942|-0.751|3.230000|494.000|874.03250|50.85280|-47.67450|0.10700|0.3200|395.26|37.49|-37.49|1
TRAPPIST-1|e|6.09961500|2457660.378590|0.0397292|2559.00|0.12|0.08|11.354|346.622013|-5.041274|0.918|0.039|-0.039|51.970000||0.62000|0.58000|-0.58000||0.1200|12.10|0.40|-0.40|1
TRAPPIST-1|f|9.20669000|2457671.397670|0.0434583|2559.00|0.12|0.08|11.354|346.622013|-5.041274|1.045|0.038|-0.038|68.400000||0.68000|0.18000|-0.18000||0.3820|12.10|0.40|-0.40|1
TRAPPIST-1|g|12.35294000|2457665.349370|0.0475000|2559.00|0.12|0.08|11.354|346.622013|-5.041274|1.127|0.041|-0.041|83.200000||1.34000|0.88000|-0.88000||0.4210|12.10|0.40|-0.40|1
TRAPPIST-1|h|18.76700000|2457662.552840|0.0525000|2559.00|0.12|0.08|11.354|346.622013|-5.041274|0.752|0.032|-0.031|109.000000|||||0.05880|0.4500|12.10|0.40|-0.40|1
HATS-22|b|4.72281240|2457078.580300|0.0913000|4803.00|0.69|0.76|11.556|174.009720|-29.543312|10.682|0.538|-0.325|15.700000|399.000|870.85420|34.96130|-34.96130|0.14260|0.5360|207.90|8.90|-6.60|1
HATS-23|b|2.16051560|2457072.852660|0.0752000|5780.00|1.20|1.12|12.636|286.366699|-50.067352|20.849|3.363|-4.484|6.080000|212.300|467.21010|22.88376|-22.88376|0.15900|0.9490|747.00|46.00|-46.00|1
HATS-24|b|1.34849540|2457038.473270|0.1008000|6346.00|1.17|1.21|11.678|268.890686|-61.747311|16.668|0.874|-0.605|4.670000|396.000|775.50520|57.20940|-57.20940|0.13070|0.2760|510.00|15.00|-15.00|1
Kepler-20|g|34.94000000|||5495.00|0.96|0.95|11.252|287.698004|42.338726|||||4.100||||||290.00|30.00|-30.00|0
NGC 2682 Sand 978|b|511.21000000|||4200.00||1.37|7.325|132.822830|11.756299|||||45.480||||||628.93|185.91|-185.91|0
GJ 3138|b|1.22003000|||3717.00|0.50|0.68|8.076|32.295425|-16.339592|||||1.430||||||28.48|0.38|-0.38|0
GJ 3138|c|5.97400000|||3717.00|0.50|0.68|8.076|32.295425|-16.339592|||||1.930||||||28.48|0.38|-0.38|0
GJ 3138|d|257.80000000|||3717.00|0.50|0.68|8.076|32.295425|-16.339592|||||1.470||||||28.48|0.38|-0.38|0
GJ 3323|b|5.36360000|||3159.00|0.12|0.16|7.617|75.489280|-6.946263|||||2.550||||||5.32|0.04|-0.04|0
GJ 3323|c|40.54000000|||3159.00|0.12|0.16|7.617|75.489280|-6.946263|||||1.490||||||5.32|0.04|-0.04|0
GJ 273|b|18.64980000|||3382.00|0.29|0.29|5.714|111.852081|5.225785|||||1.610||||||3.80|0.02|-0.02|0
GJ 273|c|4.72340000|||3382.00|0.29|0.29|5.714|111.852081|5.225785|||||1.060||||||3.80|0.02|-0.02|0
GJ 3293|d|48.13450000|||3466.00|0.40|0.42|8.362|67.148820|-25.169301|||||2.420||||||15.77|0.07|-0.07|0
GJ 3293|e|13.25430000|||3466.00|0.40|0.42|8.362|67.148820|-25.169301|||||1.658||||||15.77|0.07|-0.07|0
Kepler-19|d|62.95000000|||5544.00|0.86|0.94|10.719|290.420839|37.851786||||||22.50000|1.20000|-5.60000|||2119.00|||0
Kepler-150|f|637.20930000|2455979.242200|0.5587500|5560.00|0.94||13.817|288.234084|40.520905|3.640|0.520|-0.390|291.100000|||||0.03580|0.0000|927.00|57.50|-46.94|1
LHS 1140|b|24.73712000|2456915.699700||3131.00|0.19|0.15|9.612|11.247240|-15.271532|1.430|0.100|-0.100|101.000000|5.340|6.65000|1.82000|-1.82000|0.07080||12.47|0.42|-0.42|1
HIP 67537|b|2556.50000000|||4985.00|8.69|2.41|5.053|207.580826|-39.900856|||||112.700||||||112.60|5.80|-5.80|0
KELT-12|b|5.03162300|2457083.660459|0.2401000|6279.00|2.37|1.59|9.631|267.640503|36.570232|19.952|1.906|-1.793|6.080000|82.000|301.93850|44.49620|-44.49620|0.07720|0.5860|360.00|25.00|-25.00|1
Kepler-408|b|2.46502000|2454965.679280||6104.00|1.23|1.08|7.784|284.786175|48.423233|0.820|0.030|-0.030||||||0.00614|0.9200||||1
Kepler-411|b|3.00516000|2454970.102700|0.0917000|4974.00|0.79|0.83|10.641|287.605582|49.523262|1.880|0.200|-0.200|10.200000|||||0.02200|0.3100||||1
Kepler-412|b|1.72086040|2454966.021220||5750.00|1.29|1.17|13.190|286.110327|43.680958|15.031|0.493|-0.516|4.841000|142.000|299.07803|39.72875|-6.03877|0.10474|0.7942|1056.00|36.00|-36.00|1
Kepler-414|b|4.70000000||||0.95|0.89|12.087|297.961566|48.244362|1.710|0.310|-0.140|||3.50000|3.40000|-2.90000||||||1
Kepler-414|c|7.17100000||||0.95|0.89|12.087|297.961566|48.244362|3.010|0.540|-0.250|||29.90000|12.40000|-10.50000||||||1
Kepler-415|c|8.70800000||||0.64|0.67|14.091|293.804434|38.639131||||||||||||||1
Kepler-416|b|6.31900000||||1.07|1.00|12.874|291.556965|39.227287|2.480|0.990|-0.330|||58.20000|53.40000|-39.50000||||||1
Kepler-417|b|12.33100000||||0.81|0.90|14.426|293.824314|42.779705|2.310|0.860|-0.170|||11.00000|9.30000|-7.90000||||||1
Kepler-417|c|15.94300000||||0.81|0.90|14.426|293.824314|42.779705||||||||||||||1
Kepler-419|b|69.75460000|||6430.00|1.74|1.39|12.088|295.417899|51.184765|10.800|1.400|-1.300|||794.50000|95.30000|-95.30000|0.06260|||||1
KOI-1257|b|86.64766100|2455006.794540||5520.00|1.13|0.99|13.222|291.225180|44.927383|10.540|1.350|-1.350|||460.83000|111.24000|-111.24000|||900.00|110.00|-110.00|1
Kepler-421|b|704.19840000|2455325.767400|0.6579000|5308.00|0.76|0.79|12.009|283.256822|45.087776|4.160|0.190|-0.160|346.000000|||||0.05008|0.2100|320.00|20.00|-20.00|1
Kepler-423|b|2.68432850|2454966.354810|0.1134000|5560.00|0.95|0.85|13.142|292.855742|46.391178|13.361|0.583|-0.583|8.106000|96.700|189.10100|25.74300|-25.74300|0.12599|0.3006|725.00|75.00|-75.00|1
Kepler-424|b|3.31186440|2454964.742700||5460.00|0.94|1.01|12.905|298.624890|48.577454|9.980|0.900|-0.670||140.000|327.35000|41.32000|-41.32000|0.09610|0.9340||||1
Kepler-425|b|3.79701816|2454966.508785|0.0980000|5170.00|0.86|0.93|13.376|290.358009|40.567738|10.962|0.247|-0.247|11.600000|34.000|79.45000|25.43000|-25.43000|0.11680|0.6020|650.00|20.00|-20.00|1
Kepler-426|b|3.21751883|2454966.631964|0.0913000|5725.00|0.92|0.91|13.624|289.434628|49.473400|12.220|0.340|-0.340|9.670000|50.000|108.06000|25.43000|-25.43000|0.12210|0.7180|880.00|30.00|-30.00|1
Kepler-427|b|10.29099400|2454970.022070|0.1786000|5800.00|1.35|0.96|13.161|288.254580|43.704868|13.790|2.350|-2.350|14.200000|29.800|92.17000|28.60000|-28.60000|0.09130|0.0900|1100.00|150.00|-150.00|1
KIC 10001893|b|0.21970000|||27500.00|||16.363|287.389188|46.984489||||||||||||||0
Kepler-430|b|35.96800000|||5884.00|1.49|1.17|12.743|292.808636|49.579445|3.250||||||||0.02003|||||1
Kepler-431|b|6.80300000|||6004.00|1.09|1.07|10.945|281.112335|43.227789|0.764||||||||0.00640|||||1
Kepler-431|d|11.92200000|||6004.00|1.09|1.07|10.945|281.112335|43.227789|1.110||||||||0.00930|||||1
Kepler-432|b|52.50112900|2455949.537400||4995.00|4.06|1.32|10.684|293.282206|48.285900|12.834|0.404|-0.437||286.800|1719.46030|101.70560|-57.20940|0.02914|0.5030|870.00|20.00|-20.00|1
Kepler-433|b|5.33408384|2454964.981520|0.2574000|6360.00|2.26|1.46|13.201|297.593651|40.977268|16.250|1.790|-1.790|6.440000|259.000|896.24000|165.26000|-165.26000|0.06590|0.0820|1870.00|210.00|-210.00|1
Kepler-437|b|66.65062000|2455670.687600|0.2329000|4551.00|0.68|0.71|12.564|297.347393|44.026947|2.140|0.220|-0.170|91.000000|||||0.02790|0.5600|417.00|24.00|-21.00|1
Kepler-438|b|35.23319000|2455673.030700|0.1450000|3748.00|0.52|0.54|12.130|281.645806|41.951092|1.120|0.160|-0.170|73.000000|||||0.02000|0.9000|145.00|20.00|-23.00|1
Kepler-440|b|101.11141000|2455756.298600|0.3313000|4134.00|0.56|0.57|12.960|285.349952|41.452206|1.860|0.240|-0.190|99.000000|||||0.03038|0.0900|261.00|16.00|-46.00|1
Kepler-441|b|207.24820000|2455667.776400|0.2521000|4340.00|0.55|0.57|13.040|284.566904|49.012546|1.640|0.220|-0.240|260.000000|||||0.02800|0.2500|284.00|28.00|-48.00|1
Kepler-1604|b|0.68368426|2454964.660402|0.0416380|4976.00|0.76|0.81|13.389|285.410633|44.412212|1.410|0.190|-0.110||||||0.01691||562.00|25.63|-25.69|1
Kepler-1605|b|85.75654950|2454995.718670|0.2417500|5280.00|0.82|0.86|11.064|287.134895|47.488621|1.080|0.090|-0.080||||||0.01185||224.00|15.93|-13.21|1
Kepler-1606|b|196.43522400|2455006.705100|0.3584200|5422.00|0.86|0.90|13.875|286.378264|43.073250|2.070|0.230|-0.150||||||0.02224||880.00|77.42|-54.85|1
Kepler-1607|b|13.64736760|2454965.236200|0.3237100|6116.00|1.21|1.14|12.592|296.059869|42.656051|0.920|0.330|-0.140||||||0.00725||735.00|262.00|-114.62|1
Kepler-1608|b|16.47356860|2454975.685050|0.1762900|4992.00|0.72|0.75|14.419|295.563558|39.417606|1.730|0.160|-0.190||||||0.02185||832.00|64.98|-81.44|1
Kepler-1609|b|114.34219000|2455049.741200|0.5417100|6132.00|1.27|1.18|13.918|290.146555|39.665821|2.220|0.900|-0.320||||||0.01582||1483.00|584.97|-210.31|1
Kepler-1610|b|8.70181574|2454971.243680|0.1257900|5383.00|0.87|0.91|14.307|295.905010|45.405434|1.610|0.190|-0.130||||||0.01662||1063.00|109.85|-60.30|1
Kepler-1611|b|5.17624290|2454966.743700|0.2146000|5605.00|0.93|0.94|13.137|296.512049|49.727764|0.810|0.160|-0.070||||||0.00845||686.00|124.67|-57.69|1
Kepler-1612|b|3.91795101|2454965.864060|0.1077500|5643.00|0.94|0.96|13.498|291.250279|45.655075|1.030|0.180|-0.110||||||0.00989||837.00|142.52|-70.76|1
Kepler-1613|b|1.51842990|2454965.131000|0.1422500|6005.00|1.12|1.08|12.999|289.875041|43.420963|2.080|0.440|-0.510||||||0.01685||855.00|184.65|-99.32|1
Kepler-1614|b|3.94661410|2454965.245590|0.1181700|5121.00|0.76|0.79|14.588|284.871334|49.775913|1.490|0.120|-0.150||||||0.01768||982.00|65.01|-90.09|1
Kepler-1615|b|47.31261920|2454979.324700|0.4438300|5865.00|1.05|1.04|13.402|286.359226|42.227478|2.060|0.480|-0.580||||||0.01771||940.00|218.62|-90.42|1
Kepler-1616|b|6.76284377|2454968.679800|0.2446700|6266.00|1.34|1.21|12.523|286.543637|45.304874|1.020|0.470|-0.150||||||0.00696||862.00|392.82|-129.83|1
Kepler-1617|b|27.47855720|2454981.628500|0.3460400|6167.00|1.22|1.15|12.665|287.937219|46.418491|1.200|0.370|-0.160||||||0.00881||813.00|253.50|-100.36|1
Kepler-1618|b|6.10826019|2454964.880300|0.1520400|6620.00|1.65|1.41|12.779|295.175391|45.930908|1.260|0.520|-0.240||||||0.00707||1238.00|494.15|-219.48|1
Kepler-1619|b|23.62259130|2454979.960200|0.2726700|5852.00|1.00|1.00|12.232|285.703472|44.422001|0.760|0.150|-0.080||||||0.00690||520.00|101.20|-49.45|1
Kepler-1620|b|101.95182900|2455039.350700|0.2495400|6157.00|1.23|1.15|12.559|297.270876|46.928417|1.610|0.640|-0.270||||||0.01180||773.00|295.96|-120.00|1
Kepler-1621|b|92.26371400|2454979.424000|0.4109200|6158.00|1.24|1.15|13.942|297.588518|43.841221|2.160|0.800|-0.370||||||0.01578||1461.00|556.57|-249.39|1
Kepler-1622|b|10.81187370|2454970.132300|0.1087900|6436.00|1.50|1.31|12.422|297.328910|47.815472|1.470|0.680|-0.270||||||0.00883||927.00|412.54|-159.49|1
Kepler-1623|b|4.36128348|2454965.527170|0.0857500|5772.00|1.00|1.00|13.715|294.082695|39.556103|1.310|0.310|-0.180||||||0.01236||986.00|231.76|-112.28|1
Kepler-1624|b|3.29030452|2454964.909250|0.0729380|3636.00|0.47|0.50|13.141|292.579860|37.376411|5.700|0.390|-0.460||||||0.10992||199.00|18.63|-20.75|1
Kepler-1625|b|287.37894900|2455181.829810|0.7869200|5677.00|0.94|0.96|14.364|295.429347|39.886547|6.060|0.870|-0.530||||||0.05900||1213.00|178.13|-113.19|1
Kepler-1626|b|4.13962966|2454967.041650|0.1368300|6826.00|1.85|1.51|13.255|296.500445|40.721230|2.020|0.660|-0.430||||||0.00974||1718.00|551.12|-369.50|1
Kepler-1627|b|7.20283653|2454968.193760|0.1202500|5445.00|0.84|0.87|11.690|284.056684|41.576733|3.690|0.490|-0.410||||||0.04017||311.00|33.55|-25.37|1
Kepler-1628|b|76.37803300|2454979.345800|0.2063300|3724.00|0.52|0.55|14.126|281.633700|43.411579|6.430|0.940|-0.510||||||0.11319||352.00|41.23|-27.30|1
Kepler-1629|b|3.87595807|2454967.844480|0.0927500|5776.00|1.01|1.01|11.595|280.206621|43.774297|0.770|0.150|-0.080||||||0.00699||390.00|71.67|-33.62|1
Kepler-1631|b|4.09513932|2454964.676530|0.0803800|5679.00|0.95|0.97|14.251|294.632570|43.807671|1.350|0.200|-0.150||||||0.01320||1190.00|166.29|-107.49|1
